film_id,title,release_year,rental_date,return_date
717,REAR TRADING,2006,2005-07-29 11:07:04.000,2005-08-06 13:30:04.000
717,REAR TRADING,2006,2005-08-22 18:23:23.000,2005-08-27 13:06:23.000
718,REBEL AIRPORT,2006,2005-06-15 15:17:21.000,2005-06-20 17:07:21.000
718,REBEL AIRPORT,2006,2005-07-06 05:16:36.000,2005-07-13 07:14:36.000
718,REBEL AIRPORT,2006,2005-07-31 08:56:08.000,2005-08-07 11:05:08.000
718,REBEL AIRPORT,2006,2005-08-23 01:59:14.000,2005-08-27 04:38:14.000
718,REBEL AIRPORT,2006,2005-06-15 18:37:04.000,2005-06-20 12:56:04.000
718,REBEL AIRPORT,2006,2005-07-07 03:22:23.000,2005-07-13 03:23:23.000
718,REBEL AIRPORT,2006,2005-07-28 04:45:37.000,2005-07-30 09:03:37.000
718,REBEL AIRPORT,2006,2005-08-22 23:20:41.000,2005-08-25 23:53:41.000
719,RECORDS ZORRO,2006,2005-05-26 14:52:15.000,2005-05-27 12:45:15.000
719,RECORDS ZORRO,2006,2005-06-19 16:57:42.000,2005-06-26 15:30:42.000
719,RECORDS ZORRO,2006,2005-07-09 07:29:45.000,2005-07-13 05:56:45.000
719,RECORDS ZORRO,2006,2005-07-31 07:45:33.000,2005-08-08 08:56:33.000
719,RECORDS ZORRO,2006,2005-08-19 22:16:53.000,2005-08-22 22:28:53.000
719,RECORDS ZORRO,2006,2005-07-09 10:22:31.000,2005-07-13 04:41:31.000
719,RECORDS ZORRO,2006,2005-07-29 22:46:08.000,2005-08-02 19:53:08.000
719,RECORDS ZORRO,2006,2005-08-23 21:00:22.000,2005-09-02 02:35:22.000
720,REDEMPTION COMFORTS,2006,2005-07-10 13:45:54.000,2005-07-15 18:13:54.000
720,REDEMPTION COMFORTS,2006,2005-07-31 13:03:24.000,2005-08-07 07:28:24.000
720,REDEMPTION COMFORTS,2006,2005-08-19 10:06:53.000,2005-08-28 09:56:53.000
720,REDEMPTION COMFORTS,2006,2005-07-07 09:33:30.000,2005-07-16 06:06:30.000
720,REDEMPTION COMFORTS,2006,2005-08-02 18:39:12.000,2005-08-03 23:23:12.000
720,REDEMPTION COMFORTS,2006,2005-08-23 01:14:01.000,2005-08-29 19:52:01.000
720,REDEMPTION COMFORTS,2006,2005-08-02 02:44:59.000,2005-08-04 02:02:59.000
720,REDEMPTION COMFORTS,2006,2005-08-22 10:50:13.000,2005-08-26 05:04:13.000
720,REDEMPTION COMFORTS,2006,2005-07-09 16:59:23.000,2005-07-10 16:01:23.000
720,REDEMPTION COMFORTS,2006,2005-07-31 02:13:30.000,2005-08-08 06:46:30.000
720,REDEMPTION COMFORTS,2006,2005-08-20 07:48:07.000,2005-08-28 07:56:07.000
720,REDEMPTION COMFORTS,2006,2005-07-12 09:49:46.000,2005-07-14 12:15:46.000
720,REDEMPTION COMFORTS,2006,2005-08-02 06:38:44.000,2005-08-06 06:45:44.000
720,REDEMPTION COMFORTS,2006,2005-08-18 00:27:33.000,2005-08-26 01:43:33.000
720,REDEMPTION COMFORTS,2006,2005-06-21 08:20:18.000,2005-06-28 07:44:18.000
720,REDEMPTION COMFORTS,2006,2005-07-06 10:52:32.000,2005-07-14 08:45:32.000
720,REDEMPTION COMFORTS,2006,2005-07-31 17:32:03.000,2005-08-06 16:17:03.000
720,REDEMPTION COMFORTS,2006,2005-08-20 14:57:01.000,2005-08-27 10:48:01.000
720,REDEMPTION COMFORTS,2006,2005-07-27 23:38:46.000,2005-07-28 22:52:46.000
720,REDEMPTION COMFORTS,2006,2005-08-21 18:10:43.000,2005-08-22 15:19:43.000
721,REDS POCUS,2006,2005-05-25 02:53:02.000,2005-05-27 01:15:02.000
721,REDS POCUS,2006,2005-06-15 10:55:17.000,2005-06-24 09:51:17.000
721,REDS POCUS,2006,2005-07-11 00:03:11.000,2005-07-19 18:46:11.000
721,REDS POCUS,2006,2005-07-29 09:29:44.000,2005-08-07 05:48:44.000
721,REDS POCUS,2006,2005-08-23 21:04:51.000,2005-08-31 22:09:51.000
721,REDS POCUS,2006,2005-06-15 19:36:39.000,2005-06-19 00:16:39.000
721,REDS POCUS,2006,2005-07-11 13:42:18.000,2005-07-16 09:28:18.000
721,REDS POCUS,2006,2005-07-27 15:54:19.000,2005-08-03 14:46:19.000
721,REDS POCUS,2006,2005-08-22 06:35:50.000,2005-08-31 04:07:50.000
722,REEF SALUTE,2006,2005-07-10 13:26:45.000,2005-07-14 15:43:45.000
722,REEF SALUTE,2006,2005-08-02 14:10:39.000,2005-08-04 14:35:39.000
722,REEF SALUTE,2006,2005-08-18 02:22:20.000,2005-08-23 05:36:20.000
722,REEF SALUTE,2006,2005-07-27 16:46:07.000,2005-08-02 20:04:07.000
722,REEF SALUTE,2006,2005-08-22 16:32:23.000,2005-08-27 16:08:23.000
722,REEF SALUTE,2006,2005-06-15 22:03:14.000,2005-06-23 18:42:14.000
722,REEF SALUTE,2006,2005-07-10 13:31:09.000,2005-07-15 08:21:09.000
722,REEF SALUTE,2006,2005-07-30 12:39:52.000,2005-08-08 09:43:52.000
722,REEF SALUTE,2006,2005-08-20 14:25:18.000,2005-08-29 15:49:18.000
722,REEF SALUTE,2006,2005-07-29 21:42:49.000,2005-08-04 01:13:49.000
722,REEF SALUTE,2006,2005-08-20 14:44:22.000,2005-08-22 18:10:22.000
723,REIGN GENTLEMEN,2006,2005-05-30 12:10:59.000,2005-06-04 17:28:59.000
723,REIGN GENTLEMEN,2006,2005-06-18 00:09:01.000,2005-06-25 23:14:01.000
723,REIGN GENTLEMEN,2006,2005-07-06 14:00:13.000,2005-07-14 10:13:13.000
723,REIGN GENTLEMEN,2006,2005-08-02 20:44:43.000,2005-08-07 23:47:43.000
723,REIGN GENTLEMEN,2006,2005-08-19 01:58:54.000,2005-08-20 00:20:54.000
723,REIGN GENTLEMEN,2006,2005-07-27 02:50:15.000,2005-08-04 02:58:15.000
723,REIGN GENTLEMEN,2006,2005-08-23 00:07:19.000,2005-08-26 23:19:19.000
723,REIGN GENTLEMEN,2006,2005-06-19 10:43:42.000,2005-06-24 16:23:42.000
723,REIGN GENTLEMEN,2006,2005-07-08 17:07:11.000,2005-07-17 21:03:11.000
723,REIGN GENTLEMEN,2006,2005-07-28 07:41:59.000,2005-07-31 12:36:59.000
723,REIGN GENTLEMEN,2006,2005-08-20 16:06:53.000,2005-08-28 11:30:53.000
723,REIGN GENTLEMEN,2006,2005-08-01 22:03:31.000,2005-08-06 20:19:31.000
723,REIGN GENTLEMEN,2006,2005-08-23 13:43:26.000,2005-08-30 14:03:26.000
723,REIGN GENTLEMEN,2006,2005-07-27 15:00:20.000,2005-07-30 12:58:20.000
723,REIGN GENTLEMEN,2006,2005-08-19 08:28:04.000,2005-08-22 12:25:04.000
723,REIGN GENTLEMEN,2006,2005-07-07 06:49:09.000,2005-07-16 06:53:09.000
723,REIGN GENTLEMEN,2006,2005-07-28 13:47:21.000,2005-08-01 09:33:21.000
723,REIGN GENTLEMEN,2006,2005-08-21 05:15:00.000,2005-08-25 10:06:00.000
723,REIGN GENTLEMEN,2006,2005-08-02 19:12:40.000,2005-08-11 22:38:40.000
723,REIGN GENTLEMEN,2006,2005-08-19 00:54:22.000,2005-08-19 21:17:22.000
724,REMEMBER DIARY,2006,2005-07-31 05:57:42.000,2005-08-06 04:19:42.000
724,REMEMBER DIARY,2006,2005-08-17 07:18:56.000,2005-08-24 06:33:56.000
724,REMEMBER DIARY,2006,2005-08-02 20:02:39.000,2005-08-04 22:26:39.000
724,REMEMBER DIARY,2006,2005-08-22 20:56:41.000,2005-08-26 22:51:41.000
724,REMEMBER DIARY,2006,2005-06-21 06:59:11.000,2005-06-23 07:11:11.000
724,REMEMBER DIARY,2006,2005-07-10 18:46:08.000,2005-07-16 17:32:08.000
724,REMEMBER DIARY,2006,2005-07-30 04:10:18.000,2005-08-07 01:06:18.000
724,REMEMBER DIARY,2006,2005-08-22 11:34:06.000,2005-08-31 12:45:06.000
724,REMEMBER DIARY,2006,2005-05-25 18:30:05.000,2005-05-30 19:40:05.000
724,REMEMBER DIARY,2006,2005-06-16 06:25:35.000,2005-06-20 02:50:35.000
724,REMEMBER DIARY,2006,2005-07-11 22:43:44.000,2005-07-19 03:58:44.000
724,REMEMBER DIARY,2006,2005-07-27 05:30:48.000,2005-07-28 01:43:48.000
724,REMEMBER DIARY,2006,2005-08-20 14:32:31.000,2005-08-28 16:58:31.000
724,REMEMBER DIARY,2006,2005-07-31 12:44:33.000,2005-08-07 13:49:33.000
724,REMEMBER DIARY,2006,2005-08-17 15:03:13.000,2005-08-19 09:49:13.000
724,REMEMBER DIARY,2006,2005-07-08 22:58:07.000,2005-07-09 20:41:07.000
724,REMEMBER DIARY,2006,2005-08-02 19:07:21.000,2005-08-07 20:59:21.000
724,REMEMBER DIARY,2006,2005-08-23 08:54:26.000,2005-08-29 02:56:26.000
725,REQUIEM TYCOON,2006,2005-08-01 14:19:48.000,2005-08-08 20:01:48.000
725,REQUIEM TYCOON,2006,2005-08-22 02:31:51.000,2005-08-26 23:41:51.000
725,REQUIEM TYCOON,2006,2005-05-30 18:16:44.000,2005-06-04 23:40:44.000
725,REQUIEM TYCOON,2006,2005-06-20 18:31:58.000,2005-06-21 15:03:58.000
725,REQUIEM TYCOON,2006,2005-07-12 04:06:11.000,2005-07-21 05:50:11.000
725,REQUIEM TYCOON,2006,2005-08-01 11:00:20.000,2005-08-10 11:52:20.000
725,REQUIEM TYCOON,2006,2005-08-23 09:37:34.000,2005-08-31 06:01:34.000
725,REQUIEM TYCOON,2006,2005-07-07 20:28:57.000,2005-07-16 02:13:57.000
725,REQUIEM TYCOON,2006,2005-08-01 11:36:19.000,2005-08-09 06:52:19.000
725,REQUIEM TYCOON,2006,2005-08-21 05:19:39.000,2005-08-22 23:25:39.000
725,REQUIEM TYCOON,2006,2005-06-20 20:34:55.000,2005-06-21 18:51:55.000
725,REQUIEM TYCOON,2006,2005-07-10 22:31:01.000,2005-07-14 00:52:01.000
725,REQUIEM TYCOON,2006,2005-08-02 00:02:06.000,2005-08-02 21:55:06.000
725,REQUIEM TYCOON,2006,2005-08-19 21:02:59.000,2005-08-25 23:46:59.000
725,REQUIEM TYCOON,2006,2005-07-28 03:07:29.000,2005-08-04 08:48:29.000
725,REQUIEM TYCOON,2006,2005-08-19 16:22:13.000,2005-08-23 19:26:13.000
725,REQUIEM TYCOON,2006,2005-07-09 13:11:14.000,2005-07-10 07:27:14.000
725,REQUIEM TYCOON,2006,2005-07-27 15:31:33.000,2005-08-03 17:15:33.000
725,REQUIEM TYCOON,2006,2005-08-16 23:59:49.000,2005-08-17 22:51:49.000
726,RESERVOIR ADAPTATION,2006,2005-07-11 05:45:59.000,2005-07-17 11:04:59.000
726,RESERVOIR ADAPTATION,2006,2005-08-01 21:37:55.000,2005-08-07 17:01:55.000
726,RESERVOIR ADAPTATION,2006,2005-08-23 01:57:20.000,2005-08-26 04:43:20.000
726,RESERVOIR ADAPTATION,2006,2005-05-25 12:11:07.000,2005-06-03 10:54:07.000
726,RESERVOIR ADAPTATION,2006,2005-06-17 01:29:30.000,2005-06-25 20:43:30.000
726,RESERVOIR ADAPTATION,2006,2005-07-11 07:49:53.000,2005-07-19 04:56:53.000
726,RESERVOIR ADAPTATION,2006,2005-07-31 00:41:23.000,2005-08-02 23:08:23.000
726,RESERVOIR ADAPTATION,2006,2005-08-20 14:00:25.000,2005-08-28 10:11:25.000
726,RESERVOIR ADAPTATION,2006,2005-08-01 19:52:52.000,2005-08-04 19:58:52.000
726,RESERVOIR ADAPTATION,2006,2005-08-19 06:51:19.000,2005-08-25 04:22:19.000
727,RESURRECTION SILVERADO,2006,2005-05-27 04:13:41.000,2005-05-28 08:34:41.000
727,RESURRECTION SILVERADO,2006,2005-06-20 16:00:19.000,2005-06-23 14:55:19.000
727,RESURRECTION SILVERADO,2006,2005-07-11 04:11:58.000,2005-07-15 05:00:58.000
727,RESURRECTION SILVERADO,2006,2005-07-29 04:45:05.000,2005-08-01 07:20:05.000
727,RESURRECTION SILVERADO,2006,2005-08-20 16:47:32.000,2005-08-21 12:00:32.000
727,RESURRECTION SILVERADO,2006,2005-06-18 16:55:54.000,2005-06-25 12:44:54.000
727,RESURRECTION SILVERADO,2006,2005-07-08 00:17:59.000,2005-07-12 05:51:59.000
727,RESURRECTION SILVERADO,2006,2005-07-27 11:04:17.000,2005-08-04 12:32:17.000
727,RESURRECTION SILVERADO,2006,2005-08-22 06:46:59.000,2005-08-29 07:36:59.000
727,RESURRECTION SILVERADO,2006,2005-05-26 16:08:05.000,2005-05-27 10:55:05.000
727,RESURRECTION SILVERADO,2006,2005-06-17 22:05:40.000,2005-06-21 02:53:40.000
727,RESURRECTION SILVERADO,2006,2005-07-11 03:18:10.000,2005-07-12 05:50:10.000
727,RESURRECTION SILVERADO,2006,2005-07-28 14:16:30.000,2005-08-03 09:39:30.000
727,RESURRECTION SILVERADO,2006,2005-08-18 08:45:57.000,2005-08-24 04:50:57.000
727,RESURRECTION SILVERADO,2006,2005-06-17 06:48:19.000,2005-06-21 03:23:19.000
727,RESURRECTION SILVERADO,2006,2005-07-08 11:04:02.000,2005-07-15 10:27:02.000
727,RESURRECTION SILVERADO,2006,2005-08-01 05:10:02.000,2005-08-07 11:01:02.000
727,RESURRECTION SILVERADO,2006,2005-08-21 00:11:17.000,2005-08-27 18:38:17.000
727,RESURRECTION SILVERADO,2006,2005-07-09 00:48:49.000,2005-07-10 06:36:49.000
727,RESURRECTION SILVERADO,2006,2005-07-31 11:23:45.000,2005-08-06 15:51:45.000
727,RESURRECTION SILVERADO,2006,2005-08-17 16:55:57.000,2005-08-24 21:36:57.000
728,REUNION WITCHES,2006,2005-07-11 02:18:13.000,2005-07-11 23:30:13.000
728,REUNION WITCHES,2006,2005-08-01 14:00:59.000,2005-08-06 10:00:59.000
728,REUNION WITCHES,2006,2005-08-17 13:18:29.000,2005-08-22 18:05:29.000
728,REUNION WITCHES,2006,2005-05-31 20:38:40.000,2005-06-02 18:35:40.000
728,REUNION WITCHES,2006,2005-06-15 05:58:55.000,2005-06-23 02:45:55.000
728,REUNION WITCHES,2006,2005-07-09 14:11:28.000,2005-07-12 18:24:28.000
728,REUNION WITCHES,2006,2005-07-31 19:15:13.000,2005-08-07 22:47:13.000
728,REUNION WITCHES,2006,2005-08-18 21:57:50.000,2005-08-19 18:28:50.000
728,REUNION WITCHES,2006,2005-05-28 09:56:20.000,2005-06-01 06:41:20.000
728,REUNION WITCHES,2006,2005-06-16 06:14:03.000,2005-06-17 06:04:03.000
728,REUNION WITCHES,2006,2005-07-12 06:03:40.000,2005-07-13 11:49:40.000
728,REUNION WITCHES,2006,2005-07-31 09:17:56.000,2005-08-02 14:54:56.000
728,REUNION WITCHES,2006,2005-08-23 07:43:00.000,2005-08-27 10:47:00.000
728,REUNION WITCHES,2006,2005-06-19 01:03:07.000,2005-06-28 06:57:07.000
728,REUNION WITCHES,2006,2005-07-06 03:47:47.000,2005-07-08 02:16:47.000
728,REUNION WITCHES,2006,2005-07-29 07:44:56.000,2005-08-06 02:29:56.000
728,REUNION WITCHES,2006,2005-08-17 09:07:56.000,2005-08-26 13:16:56.000
728,REUNION WITCHES,2006,2005-07-09 00:15:50.000,2005-07-10 00:34:50.000
728,REUNION WITCHES,2006,2005-08-02 08:59:04.000,2005-08-04 11:00:04.000
728,REUNION WITCHES,2006,2005-08-18 13:33:55.000,2005-08-23 12:50:55.000
729,RIDER CADDYSHACK,2006,2005-07-12 22:29:18.000,2005-07-19 16:46:18.000
729,RIDER CADDYSHACK,2006,2005-08-01 16:48:31.000,2005-08-02 21:02:31.000
729,RIDER CADDYSHACK,2006,2005-08-19 02:12:12.000,2005-08-25 23:51:12.000
729,RIDER CADDYSHACK,2006,2005-07-09 07:25:35.000,2005-07-18 05:05:35.000
729,RIDER CADDYSHACK,2006,2005-07-29 00:54:17.000,2005-07-31 20:34:17.000
729,RIDER CADDYSHACK,2006,2005-08-21 12:33:34.000,2005-08-27 11:10:34.000
729,RIDER CADDYSHACK,2006,2005-07-11 08:22:05.000,2005-07-14 07:40:05.000
729,RIDER CADDYSHACK,2006,2005-07-28 13:23:49.000,2005-08-01 08:50:49.000
729,RIDER CADDYSHACK,2006,2005-08-22 17:00:31.000,2005-08-31 20:16:31.000
729,RIDER CADDYSHACK,2006,2005-07-27 14:12:04.000,2005-08-03 14:57:04.000
729,RIDER CADDYSHACK,2006,2005-08-20 05:32:23.000,2005-08-27 23:36:23.000
730,RIDGEMONT SUBMARINE,2006,2005-07-12 07:41:48.000,2005-07-18 12:36:48.000
730,RIDGEMONT SUBMARINE,2006,2005-07-30 05:06:32.000,2005-07-31 08:24:32.000
730,RIDGEMONT SUBMARINE,2006,2005-08-21 22:29:13.000,2005-08-29 21:19:13.000
730,RIDGEMONT SUBMARINE,2006,2005-07-31 13:00:53.000,2005-08-09 15:56:53.000
730,RIDGEMONT SUBMARINE,2006,2005-08-22 06:31:36.000,2005-08-29 07:10:36.000
730,RIDGEMONT SUBMARINE,2006,2005-06-16 03:41:38.000,2005-06-22 03:01:38.000
730,RIDGEMONT SUBMARINE,2006,2005-07-08 10:14:18.000,2005-07-16 15:10:18.000
730,RIDGEMONT SUBMARINE,2006,2005-07-31 03:29:07.000,2005-08-09 03:33:07.000
730,RIDGEMONT SUBMARINE,2006,2005-08-17 01:04:31.000,2005-08-24 00:44:31.000
730,RIDGEMONT SUBMARINE,2006,2005-05-25 06:04:08.000,2005-06-02 08:18:08.000
730,RIDGEMONT SUBMARINE,2006,2005-06-21 02:11:36.000,2005-06-23 21:17:36.000
730,RIDGEMONT SUBMARINE,2006,2005-07-07 01:05:50.000,2005-07-09 05:59:50.000
730,RIDGEMONT SUBMARINE,2006,2005-08-01 22:22:07.000,2005-08-08 02:37:07.000
730,RIDGEMONT SUBMARINE,2006,2005-08-23 20:13:38.000,2005-08-30 18:42:38.000
730,RIDGEMONT SUBMARINE,2006,2005-05-29 13:08:06.000,2005-06-06 08:19:06.000
730,RIDGEMONT SUBMARINE,2006,2005-06-17 02:55:32.000,2005-06-21 03:44:32.000
730,RIDGEMONT SUBMARINE,2006,2005-07-11 16:47:32.000,2005-07-17 21:46:32.000
730,RIDGEMONT SUBMARINE,2006,2005-07-31 08:16:58.000,2005-08-04 11:13:58.000
730,RIDGEMONT SUBMARINE,2006,2005-08-19 11:53:49.000,2005-08-26 16:01:49.000
730,RIDGEMONT SUBMARINE,2006,2005-05-30 10:37:27.000,2005-06-02 09:51:27.000
730,RIDGEMONT SUBMARINE,2006,2005-06-19 04:23:52.000,2005-06-20 05:24:52.000
730,RIDGEMONT SUBMARINE,2006,2005-07-08 00:12:53.000,2005-07-17 03:49:53.000
730,RIDGEMONT SUBMARINE,2006,2005-07-31 08:57:45.000,2005-08-05 11:57:45.000
730,RIDGEMONT SUBMARINE,2006,2006-02-14 15:16:03.000,
730,RIDGEMONT SUBMARINE,2006,2005-05-28 06:40:25.000,2005-06-06 00:47:25.000
730,RIDGEMONT SUBMARINE,2006,2005-06-20 00:41:25.000,2005-06-25 02:06:25.000
730,RIDGEMONT SUBMARINE,2006,2005-07-09 07:18:31.000,2005-07-15 01:48:31.000
730,RIDGEMONT SUBMARINE,2006,2005-08-02 10:05:57.000,2005-08-06 05:05:57.000
730,RIDGEMONT SUBMARINE,2006,2005-08-21 17:57:22.000,2005-08-25 13:20:22.000
730,RIDGEMONT SUBMARINE,2006,2005-07-12 22:39:03.000,2005-07-21 18:54:03.000
730,RIDGEMONT SUBMARINE,2006,2005-08-01 22:59:10.000,2005-08-08 23:44:10.000
730,RIDGEMONT SUBMARINE,2006,2005-08-23 21:18:31.000,2005-08-31 17:28:31.000
731,RIGHT CRANES,2006,2005-07-06 07:40:31.000,2005-07-08 03:39:31.000
731,RIGHT CRANES,2006,2005-08-02 05:54:17.000,2005-08-09 10:50:17.000
731,RIGHT CRANES,2006,2005-08-18 12:48:22.000,2005-08-19 16:19:22.000
731,RIGHT CRANES,2006,2005-07-09 05:45:16.000,2005-07-15 00:41:16.000
731,RIGHT CRANES,2006,2005-08-01 00:54:51.000,2005-08-04 22:39:51.000
731,RIGHT CRANES,2006,2005-08-20 02:10:27.000,2005-08-23 04:03:27.000
731,RIGHT CRANES,2006,2005-06-16 18:52:12.000,2005-06-25 13:55:12.000
731,RIGHT CRANES,2006,2005-07-06 09:19:30.000,2005-07-11 09:40:30.000
731,RIGHT CRANES,2006,2005-07-30 05:26:20.000,2005-08-04 10:00:20.000
731,RIGHT CRANES,2006,2005-08-21 06:39:08.000,2005-08-29 11:01:08.000
732,RINGS HEARTBREAKERS,2006,2005-07-09 00:46:56.000,2005-07-17 06:24:56.000
732,RINGS HEARTBREAKERS,2006,2005-07-28 12:53:58.000,2005-08-03 14:04:58.000
732,RINGS HEARTBREAKERS,2006,2005-08-20 02:41:46.000,2005-08-22 01:53:46.000
732,RINGS HEARTBREAKERS,2006,2005-07-31 02:52:59.000,2005-08-05 23:35:59.000
732,RINGS HEARTBREAKERS,2006,2005-08-23 02:55:42.000,2005-08-31 03:14:42.000
732,RINGS HEARTBREAKERS,2006,2005-05-27 17:17:09.000,2005-06-02 11:20:09.000
732,RINGS HEARTBREAKERS,2006,2005-06-18 18:13:32.000,2005-06-21 13:33:32.000
732,RINGS HEARTBREAKERS,2006,2005-07-07 23:08:22.000,2005-07-16 03:49:22.000
732,RINGS HEARTBREAKERS,2006,2005-07-27 00:39:54.000,2005-08-02 19:49:54.000
732,RINGS HEARTBREAKERS,2006,2005-08-20 17:43:56.000,2005-08-26 19:19:56.000
732,RINGS HEARTBREAKERS,2006,2005-05-31 12:03:44.000,2005-06-02 15:54:44.000
732,RINGS HEARTBREAKERS,2006,2005-06-15 01:59:51.000,2005-06-21 21:33:51.000
732,RINGS HEARTBREAKERS,2006,2005-07-06 16:57:49.000,2005-07-11 17:11:49.000
732,RINGS HEARTBREAKERS,2006,2005-07-29 07:36:13.000,2005-08-05 04:55:13.000
732,RINGS HEARTBREAKERS,2006,2005-08-17 17:11:05.000,2005-08-25 21:16:05.000
733,RIVER OUTLAW,2006,2005-07-29 00:37:09.000,2005-08-05 05:48:09.000
733,RIVER OUTLAW,2006,2006-02-14 15:16:03.000,
733,RIVER OUTLAW,2006,2005-06-20 22:24:00.000,2005-06-22 21:22:00.000
733,RIVER OUTLAW,2006,2005-07-10 13:55:33.000,2005-07-16 12:13:33.000
733,RIVER OUTLAW,2006,2005-07-29 00:48:44.000,2005-08-07 04:25:44.000
733,RIVER OUTLAW,2006,2005-08-21 16:30:48.000,2005-08-22 13:49:48.000
733,RIVER OUTLAW,2006,2005-05-28 05:13:01.000,2005-06-01 10:21:01.000
733,RIVER OUTLAW,2006,2005-06-19 09:08:45.000,2005-06-26 09:20:45.000
733,RIVER OUTLAW,2006,2005-07-12 08:19:41.000,2005-07-19 08:19:41.000
733,RIVER OUTLAW,2006,2005-07-31 14:20:59.000,2005-08-03 09:30:59.000
733,RIVER OUTLAW,2006,2005-08-20 10:56:06.000,2005-08-29 10:29:06.000
733,RIVER OUTLAW,2006,2005-07-27 12:37:28.000,2005-07-30 15:12:28.000
733,RIVER OUTLAW,2006,2005-08-20 06:00:03.000,2005-08-29 07:56:03.000
733,RIVER OUTLAW,2006,2005-08-02 18:16:47.000,2005-08-08 13:46:47.000
733,RIVER OUTLAW,2006,2005-08-23 20:28:32.000,2005-08-24 21:35:32.000
733,RIVER OUTLAW,2006,2005-08-02 16:53:00.000,2005-08-07 20:49:00.000
733,RIVER OUTLAW,2006,2005-08-23 07:22:02.000,2005-09-01 06:08:02.000
733,RIVER OUTLAW,2006,2005-07-09 03:54:12.000,2005-07-11 22:39:12.000
733,RIVER OUTLAW,2006,2005-07-30 20:48:31.000,2005-08-05 19:45:31.000
733,RIVER OUTLAW,2006,2005-08-20 08:57:11.000,2005-08-27 07:26:11.000
734,ROAD ROXANNE,2006,2005-08-02 00:32:04.000,2005-08-07 19:44:04.000
734,ROAD ROXANNE,2006,2005-08-17 06:08:54.000,2005-08-21 07:50:54.000
734,ROAD ROXANNE,2006,2005-07-10 11:25:28.000,2005-07-11 11:03:28.000
734,ROAD ROXANNE,2006,2005-08-01 03:05:04.000,2005-08-08 08:09:04.000
734,ROAD ROXANNE,2006,2005-08-23 14:29:16.000,2005-08-26 08:41:16.000
734,ROAD ROXANNE,2006,2005-07-26 22:59:19.000,2005-08-03 22:40:19.000
734,ROAD ROXANNE,2006,2005-08-18 12:26:43.000,2005-08-26 13:23:43.000
734,ROAD ROXANNE,2006,2005-06-19 03:12:42.000,2005-06-28 02:28:42.000
734,ROAD ROXANNE,2006,2005-07-10 01:15:11.000,2005-07-18 19:28:11.000
734,ROAD ROXANNE,2006,2005-08-02 20:33:35.000,2005-08-08 16:02:35.000
734,ROAD ROXANNE,2006,2005-08-21 15:29:47.000,2005-08-28 19:01:47.000
734,ROAD ROXANNE,2006,2005-07-10 04:08:25.000,2005-07-13 06:04:25.000
734,ROAD ROXANNE,2006,2005-08-01 12:23:00.000,2005-08-07 10:25:00.000
734,ROAD ROXANNE,2006,2005-08-20 19:45:43.000,2005-08-22 16:47:43.000
734,ROAD ROXANNE,2006,2005-05-26 05:47:12.000,2005-05-26 23:48:12.000
734,ROAD ROXANNE,2006,2005-06-20 18:28:19.000,2005-06-28 21:08:19.000
734,ROAD ROXANNE,2006,2005-07-07 10:28:33.000,2005-07-15 12:29:33.000
734,ROAD ROXANNE,2006,2005-07-29 18:23:02.000,2005-07-31 16:09:02.000
734,ROAD ROXANNE,2006,2005-08-20 19:07:20.000,2005-08-23 15:13:20.000
735,ROBBERS JOON,2006,2005-05-25 17:30:42.000,2005-06-03 22:36:42.000
735,ROBBERS JOON,2006,2005-06-21 15:12:44.000,2005-06-29 18:19:44.000
735,ROBBERS JOON,2006,2005-07-06 12:10:02.000,2005-07-08 11:49:02.000
735,ROBBERS JOON,2006,2005-07-27 14:17:48.000,2005-07-31 12:47:48.000
735,ROBBERS JOON,2006,2005-08-18 07:57:47.000,2005-08-22 11:32:47.000
735,ROBBERS JOON,2006,2005-05-27 19:43:29.000,2005-06-04 23:40:29.000
735,ROBBERS JOON,2006,2005-06-17 08:02:20.000,2005-06-25 10:25:20.000
735,ROBBERS JOON,2006,2005-07-11 11:28:51.000,2005-07-12 15:44:51.000
735,ROBBERS JOON,2006,2005-07-27 13:19:03.000,2005-07-28 07:43:03.000
735,ROBBERS JOON,2006,2005-08-16 23:18:47.000,2005-08-23 19:52:47.000
735,ROBBERS JOON,2006,2005-07-11 12:12:17.000,2005-07-18 07:40:17.000
735,ROBBERS JOON,2006,2005-08-01 11:10:55.000,2005-08-10 10:16:55.000
735,ROBBERS JOON,2006,2005-08-22 04:09:18.000,2005-08-23 07:34:18.000
735,ROBBERS JOON,2006,2005-05-28 23:39:44.000,2005-06-01 01:42:44.000
735,ROBBERS JOON,2006,2005-06-17 04:18:37.000,2005-06-23 23:35:37.000
735,ROBBERS JOON,2006,2005-07-12 15:55:39.000,2005-07-18 17:52:39.000
735,ROBBERS JOON,2006,2005-07-27 16:03:53.000,2005-08-05 10:36:53.000
735,ROBBERS JOON,2006,2005-08-20 07:05:56.000,2005-08-29 04:15:56.000
735,ROBBERS JOON,2006,2005-05-27 07:49:43.000,2005-06-05 06:39:43.000
735,ROBBERS JOON,2006,2005-06-20 09:11:51.000,2005-06-24 05:59:51.000
735,ROBBERS JOON,2006,2005-07-09 16:26:33.000,2005-07-15 15:05:33.000
735,ROBBERS JOON,2006,2005-07-28 00:11:47.000,2005-07-28 18:35:47.000
735,ROBBERS JOON,2006,2005-08-18 10:56:20.000,2005-08-21 16:46:20.000
